band_width,sequence_depth,OTUs,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87
1.3,1000.0,OTU_998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,1,1,0,1,1,0,3,0,1,4,9,8,9,1,2,0,0,3,0,16,22
1.3,1000.0,OTU_999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,5,1,9,4,1,3,2,8,0,5,0,6,1,7,0,16
1.3,2000.0,OTU_0,25,8,5,38,48,37,4,4,63,2,3,6,4,16,4,5,0,6,6,1,1,1,0,1,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_1,27,7,4,3,4,5,2,9,17,2,36,3,0,3,4,4,2,3,5,2,5,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_2,20,2,10,1,25,1,8,9,14,3,0,0,11,1,21,8,1,1,11,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_3,7,6,7,26,33,47,11,6,13,14,1,10,12,6,3,9,0,5,3,1,6,1,1,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_4,5,15,1,15,6,23,34,8,7,3,1,11,1,0,1,1,2,1,0,3,5,1,1,5,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_5,6,14,13,4,16,10,3,16,6,2,1,5,2,6,10,0,2,1,1,19,3,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_6,35,7,7,9,12,0,10,1,3,4,4,17,4,1,19,4,2,19,25,0,0,2,5,0,1,0,0,10,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_7,26,53,27,7,10,4,1,6,5,69,4,1,16,6,0,3,1,0,3,1,11,1,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_8,37,7,35,17,67,3,3,0,5,28,1,3,1,8,3,2,2,0,0,5,1,4,1,8,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_9,13,10,15,7,12,12,4,3,16,9,3,4,15,3,3,1,2,7,0,5,4,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_10,69,39,21,51,9,7,26,4,11,3,5,7,3,0,10,2,0,5,5,2,1,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_11,5,5,4,9,3,10,9,9,17,5,14,25,19,1,3,0,5,0,3,1,4,9,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_12,4,2,3,38,43,4,6,14,39,25,10,12,15,2,1,2,3,3,5,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_13,39,5,17,9,9,0,15,5,4,2,7,8,23,7,0,2,13,3,1,1,9,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_14,21,5,20,40,73,6,10,3,15,26,10,6,3,6,4,8,0,4,1,0,0,0,3,5,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_15,3,1,3,0,14,33,14,8,11,5,4,4,3,46,0,2,1,3,1,1,7,4,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.3,2000.0,OTU_16,16,36,8,5,14,20,3,7,5,0,6,3,3,1,0,0,1,4,3,2,5,2,1,1,4,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_17,17,19,5,2,19,4,0,3,2,2,20,0,4,10,4,0,3,2,1,3,13,0,12,4,1,0,1,0,2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_18,6,44,9,5,4,23,8,2,6,11,34,0,24,8,6,3,32,0,2,5,16,0,0,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_19,4,4,4,15,10,7,5,5,4,15,3,7,19,16,3,6,4,1,0,2,2,0,2,1,8,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_20,3,29,10,4,9,24,6,7,4,2,7,3,2,5,2,6,0,0,5,3,0,2,1,2,6,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_21,10,5,8,5,23,19,15,37,9,23,5,7,3,11,17,13,1,0,5,5,0,1,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_22,7,3,7,27,1,5,5,3,3,45,11,17,22,11,3,6,7,1,0,1,2,7,2,0,5,1,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_23,246,76,8,13,2,8,8,2,15,1,3,4,17,3,1,3,1,11,1,8,0,3,6,1,1,0,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_24,31,28,22,8,20,42,16,2,2,0,7,10,15,0,0,7,2,3,7,6,1,0,0,1,9,4,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_25,25,7,65,20,11,2,6,22,2,2,7,8,4,0,3,1,2,0,1,9,3,1,0,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_26,14,2,10,36,9,10,13,3,7,20,6,1,7,6,2,11,4,0,6,1,0,3,2,8,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_27,16,2,45,3,3,1,3,51,25,15,13,10,9,7,2,2,1,2,3,0,1,1,18,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_28,12,21,13,3,30,10,5,12,37,36,8,16,4,2,10,7,0,1,2,8,1,0,1,0,0,0,1,8,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_29,12,88,2,8,11,4,12,49,20,2,3,4,11,5,1,6,5,4,1,1,0,3,9,1,0,0,0,0,5,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_30,4,3,6,8,6,7,2,3,11,13,4,20,3,14,2,3,23,1,0,0,7,1,1,2,2,1,0,3,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.3,2000.0,OTU_31,26,2,7,3,11,0,13,8,4,0,12,1,1,3,7,11,12,1,1,3,0,1,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_32,15,23,13,21,5,8,4,13,6,47,8,0,3,1,15,24,5,0,4,13,0,13,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_33,3,18,55,21,4,10,3,6,19,8,13,9,0,4,18,3,1,3,3,2,2,8,1,1,2,0,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_34,29,1,65,1,6,2,7,2,8,12,15,3,7,2,6,2,1,1,2,6,1,0,5,8,2,3,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_35,35,4,4,12,3,4,7,3,28,3,2,5,7,2,9,5,1,2,0,0,1,1,3,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_36,15,23,60,30,3,11,6,11,10,4,23,17,4,4,2,4,5,2,9,1,17,0,2,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_37,12,0,11,21,8,7,62,18,2,47,3,0,10,2,0,1,1,3,3,10,1,6,2,2,1,9,0,0,1,0,6,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_38,3,89,12,45,45,10,0,8,2,9,5,4,6,4,10,8,10,1,0,13,7,3,0,3,0,3,0,0,3,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_39,8,11,10,13,15,51,7,8,9,1,16,7,10,5,17,1,5,0,1,1,0,4,1,0,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_40,6,100,12,29,12,4,8,11,9,4,7,10,9,4,8,6,15,5,5,0,0,5,5,2,2,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_41,6,45,5,7,137,9,5,16,5,13,6,2,55,3,6,35,7,4,2,0,1,1,1,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_42,3,19,21,5,9,2,4,6,7,8,0,2,4,1,31,4,7,4,2,8,0,9,7,1,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_43,12,36,2,13,3,5,16,2,12,2,1,9,11,11,5,0,5,4,15,8,12,6,1,0,1,0,1,0,4,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_44,4,6,16,5,7,6,21,22,1,5,0,3,2,8,0,1,10,34,10,5,0,2,1,2,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_45,18,33,82,7,5,42,7,4,7,4,22,3,5,1,4,4,15,5,0,3,2,2,21,0,2,2,6,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_46,13,14,8,12,14,162,13,11,4,10,82,25,1,7,29,2,10,3,1,1,10,1,6,4,3,2,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_47,10,2,34,3,25,33,6,13,12,11,2,7,32,17,10,2,1,1,1,0,9,2,1,10,2,0,1,1,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_48,14,11,10,3,11,27,25,11,24,10,28,5,32,3,13,11,16,13,2,3,23,0,0,5,23,2,0,0,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_49,10,6,4,3,2,0,5,60,7,21,36,3,26,6,3,5,8,0,0,7,0,0,1,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_50,11,4,7,37,9,39,0,54,2,36,2,10,4,12,1,8,12,0,12,0,3,0,1,1,1,1,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_51,9,4,21,2,6,14,13,6,5,25,7,4,22,2,2,8,5,4,2,1,2,1,1,1,2,0,1,4,0,0,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_52,8,2,33,8,24,12,6,0,4,16,7,2,4,11,1,4,9,4,2,0,10,2,4,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_53,18,14,5,11,13,13,26,37,0,7,6,16,3,28,6,14,6,12,5,0,0,2,6,2,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_54,1,12,8,8,5,24,6,9,4,8,4,3,14,9,1,5,11,1,11,3,7,0,3,3,2,3,0,6,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_55,15,91,73,10,48,5,1,9,34,3,9,13,9,10,8,14,2,8,4,5,3,6,4,0,1,0,1,6,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_56,1,32,6,17,15,3,21,11,1,14,11,6,3,13,2,6,6,0,15,13,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_57,1,3,16,3,5,13,5,1,16,8,56,6,39,1,6,17,5,27,1,3,2,5,2,2,0,0,0,1,3,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.3,2000.0,OTU_58,18,13,6,3,8,29,21,11,1,6,0,18,6,4,12,6,2,0,1,3,8,0,3,3,2,0,2,2,1,6,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_59,48,89,4,4,20,6,2,0,16,2,12,5,4,14,9,5,2,1,4,4,2,1,0,6,4,8,1,4,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_60,4,13,17,2,14,20,13,12,13,0,2,3,14,2,3,45,13,3,16,2,2,0,6,5,0,1,0,2,2,1,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_61,15,1,15,34,5,177,16,6,3,5,27,15,8,6,0,6,5,23,25,0,4,9,4,5,6,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_62,4,15,3,12,15,0,3,8,23,1,0,4,5,3,3,5,0,0,0,3,2,6,3,3,1,2,3,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_63,7,6,42,12,10,1,19,6,14,6,88,0,5,39,2,5,1,1,1,1,11,0,2,6,1,5,0,1,0,2,0,1,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.3,2000.0,OTU_64,49,11,6,4,10,8,19,1,4,0,5,9,42,1,5,1,7,11,8,1,2,0,1,1,2,0,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_65,5,5,10,9,13,2,3,8,30,19,1,17,45,1,3,10,3,1,0,3,4,2,5,1,6,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_66,19,29,10,8,7,5,17,6,4,19,10,20,5,22,6,4,0,1,11,9,12,4,1,1,4,2,1,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,2000.0,OTU_67,4,135,11,9,17,1,6,9,0,8,13,0,4,11,6,42,3,5,0,10,0,2,10,5,0,3,6,5,1,1,0,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
